BoidAmount,DeltaTime,EFPS,BoidViewRadius,BoidAvoidRadius,Alignment,Separation,CentrePull,Speed,
1000,0.0055013,181.7752,2,2,0.37,1,0.01,25,
1000,0.0051866,192.8045,2,2,0.37,1,0.01,25,
1000,0.003853,259.538,2,2,0.37,1,0.01,25,
1000,0.0046454,215.2667,2,2,0.37,1,0.01,25,
1000,0.00454,220.2643,2,2,0.37,1,0.01,25,
1000,0.0035539,281.381,2,2,0.37,1,0.01,25,
1000,0.0035351,282.8774,2,2,0.37,1,0.01,25,
1000,0.0036807,271.6874,2,2,0.37,1,0.01,25,
1000,0.0052789,189.4334,2,2,0.37,1,0.01,25,
1000,0.0033382,299.5626,2,2,0.37,1,0.01,25,
1000,0.0047659,209.824,2,2,0.37,1,0.01,25,
1000,0.0039053,256.0623,2,2,0.37,1,0.01,25,
1000,0.0034437,290.3853,2,2,0.37,1,0.01,25,
1000,0.0031908,313.401,2,2,0.37,1,0.01,25,
1000,0.0032131,311.2259,2,2,0.37,1,0.01,25,
1000,0.0044871,222.8611,2,2,0.37,1,0.01,25,
1000,0.0069218,144.4711,2,2,0.37,1,0.01,25,
1000,0.0057281,174.578,2,2,0.37,1,0.01,25,
1000,0.0050719,197.1648,2,2,0.37,1,0.01,25,
1000,0.0049124,203.5665,2,2,0.37,1,0.01,25,
1000,0.0039152,255.4148,2,2,0.37,1,0.01,25,
1000,0.0043721,228.7231,2,2,0.37,1,0.01,25,
1000,0.0032034,312.1683,2,2,0.37,1,0.01,25,
1000,0.005052,197.9414,2,2,0.37,1,0.01,25,
1000,0.0037255,268.4203,2,2,0.37,1,0.01,25,
1000,0.0028887,346.1765,2,2,0.37,1,0.01,25,
1000,0.0025957,385.2525,2,2,0.37,1,0.01,25,
1000,0.0027295,366.3675,2,2,0.37,1,0.01,25,
1000,0.0025946,385.4159,2,2,0.37,1,0.01,25,
1000,0.0031922,313.2636,2,2,0.37,1,0.01,25,
1000,0.0031182,320.6978,2,2,0.37,1,0.01,25,
1000,0.0027184,367.8635,2,2,0.37,1,0.01,25,
1000,0.0030575,327.0646,2,2,0.37,1,0.01,25,
1000,0.0030921,323.4048,2,2,0.37,1,0.01,25,
1000,0.0046056,217.127,2,2,0.37,1,0.01,25,
1000,0.0033695,296.7799,2,2,0.37,1,0.01,25,
1000,0.003122,320.3075,2,2,0.37,1,0.01,25,
1000,0.002687,372.1623,2,2,0.37,1,0.01,25,
1000,0.0027788,359.8676,2,2,0.37,1,0.01,25,
1000,0.0028386,352.2863,2,2,0.37,1,0.01,25,
1000,0.0024654,405.6137,2,2,0.37,1,0.01,25,
1000,0.002454,407.498,2,2,0.37,1,0.01,25,
1000,0.0024593,406.6198,2,2,0.37,1,0.01,25,
1000,0.0027698,361.0369,2,2,0.37,1,0.01,25,
1000,0.0028925,345.7217,2,2,0.37,1,0.01,25,
1000,0.0037126,269.353,2,2,0.37,1,0.01,25,
1000,0.0023493,425.6587,2,2,0.37,1,0.01,25,
1000,0.002595,385.3564,2,2,0.37,1,0.01,25,
1000,0.0026929,371.3469,2,2,0.37,1,0.01,25,
1000,0.0023431,426.785,2,2,0.37,1,0.01,25,
1000,0.0027556,362.8974,2,2,0.37,1,0.01,25,
1000,0.002541,393.5458,2,2,0.37,1,0.01,25,
1000,0.0026674,374.8969,2,2,0.37,1,0.01,25,
1000,0.0022543,443.5967,2,2,0.37,1,0.01,25,
1000,0.0023917,418.1126,2,2,0.37,1,0.01,25,
1000,0.002356,424.4482,2,2,0.37,1,0.01,25,
1000,0.0027699,361.0239,2,2,0.37,1,0.01,25,
1000,0.00305,327.8689,2,2,0.37,1,0.01,25,
1000,0.0036912,270.9146,2,2,0.37,1,0.01,25,
1000,0.0023052,433.8018,2,2,0.37,1,0.01,25,
1000,0.0025663,389.666,2,2,0.37,1,0.01,25,
1000,0.0024071,415.4377,2,2,0.37,1,0.01,25,
1000,0.0022958,435.578,2,2,0.37,1,0.01,25,
1000,0.0026564,376.4493,2,2,0.37,1,0.01,25,
1000,0.0024897,401.6548,2,2,0.37,1,0.01,25,
1000,0.0022754,439.4832,2,2,0.37,1,0.01,25,
1000,0.0025565,391.1598,2,2,0.37,1,0.01,25,
1000,0.0023487,425.7674,2,2,0.37,1,0.01,25,
1000,0.0025356,394.384,2,2,0.37,1,0.01,25,
1000,0.0023663,422.6007,2,2,0.37,1,0.01,25,
1000,0.0027832,359.2986,2,2,0.37,1,0.01,25,
1000,0.0032402,308.6229,2,2,0.37,1,0.01,25,
1000,0.0023851,419.2697,2,2,0.37,1,0.01,25,
1000,0.0025836,387.0568,2,2,0.37,1,0.01,25,
1000,0.0027553,362.9369,2,2,0.37,1,0.01,25,
1000,0.0026727,374.1535,2,2,0.37,1,0.01,25,
1000,0.0028775,347.5239,2,2,0.37,1,0.01,25,
1000,0.0026757,373.734,2,2,0.37,1,0.01,25,
1000,0.0024592,406.6363,2,2,0.37,1,0.01,25,
1000,0.0025245,396.118,2,2,0.37,1,0.01,25,
1000,0.0024628,406.0419,2,2,0.37,1,0.01,25,
1000,0.002523,396.3536,2,2,0.37,1,0.01,25,
1000,0.0023218,430.7003,2,2,0.37,1,0.01,25,
1000,0.0032002,312.4805,2,2,0.37,1,0.01,25,
1000,0.0030594,326.8615,2,2,0.37,1,0.01,25,
1000,0.0023924,417.9903,2,2,0.37,1,0.01,25,
1000,0.0024732,404.3345,2,2,0.37,1,0.01,25,
1000,0.0024714,404.629,2,2,0.37,1,0.01,25,
1000,0.0023739,421.2477,2,2,0.37,1,0.01,25,
1000,0.0031322,319.2644,2,2,0.37,1,0.01,25,
1000,0.0027787,359.8805,2,2,0.37,1,0.01,25,
1000,0.0023806,420.0622,2,2,0.37,1,0.01,25,
1000,0.0024147,414.1301,2,2,0.37,1,0.01,25,
1000,0.0024605,406.4214,2,2,0.37,1,0.01,25,
1000,0.002468,405.1864,2,2,0.37,1,0.01,25,
1000,0.0026943,371.1539,2,2,0.37,1,0.01,25,
1000,0.0040003,249.9812,2,2,0.37,1,0.01,25,
1000,0.0025672,389.5294,2,2,0.37,1,0.01,25,
1000,0.0026458,377.9575,2,2,0.37,1,0.01,25,
1000,0.0035137,284.6003,2,2,0.37,1,0.01,25,
1000,0.0022879,437.082,2,2,0.37,1,0.01,25,
1000,0.0031716,315.2983,2,2,0.37,1,0.01,25,
1000,0.0029427,339.824,2,2,0.37,1,0.01,25,
1000,0.002592,385.8025,2,2,0.37,1,0.01,25,
1000,0.0022947,435.7868,2,2,0.37,1,0.01,25,
1000,0.0022557,443.3214,2,2,0.37,1,0.01,25,
1000,0.0022505,444.3457,2,2,0.37,1,0.01,25,
1000,0.0023385,427.6245,2,2,0.37,1,0.01,25,
1000,0.0038242,261.4926,2,2,0.37,1,0.01,25,
1000,0.0025783,387.8525,2,2,0.37,1,0.01,25,
1000,0.0024863,402.2041,2,2,0.37,1,0.01,25,
1000,0.0024687,405.0715,2,2,0.37,1,0.01,25,
1000,0.0022281,448.8129,2,2,0.37,1,0.01,25,
1000,0.0023336,428.5224,2,2,0.37,1,0.01,25,
1000,0.0032375,308.8803,2,2,0.37,1,0.01,25,
1000,0.0033311,300.2011,2,2,0.37,1,0.01,25,
1000,0.0024854,402.3497,2,2,0.37,1,0.01,25,
1000,0.0023837,419.5159,2,2,0.37,1,0.01,25,
1000,0.0025449,392.9427,2,2,0.37,1,0.01,25,
1000,0.0023029,434.2351,2,2,0.37,1,0.01,25,
1000,0.0039163,255.3431,2,2,0.37,1,0.01,25,
1000,0.0032226,310.3084,2,2,0.37,1,0.01,25,
1000,0.0024784,403.4861,2,2,0.37,1,0.01,25,
1000,0.0023852,419.252,2,2,0.37,1,0.01,25,
1000,0.0023986,416.9099,2,2,0.37,1,0.01,25,
1000,0.0025791,387.7321,2,2,0.37,1,0.01,25,
1000,0.002932,341.0641,2,2,0.37,1,0.01,25,
1000,0.0025581,390.9151,2,2,0.37,1,0.01,25,
1000,0.0023099,432.9192,2,2,0.37,1,0.01,25,
1000,0.0022342,447.5875,2,2,0.37,1,0.01,25,
1000,0.0023044,433.9524,2,2,0.37,1,0.01,25,
1000,0.0025241,396.1808,2,2,0.37,1,0.01,25,
1000,0.0024466,408.7305,2,2,0.37,1,0.01,25,
1000,0.0031992,312.5782,2,2,0.37,1,0.01,25,
1000,0.0031199,320.5231,2,2,0.37,1,0.01,25,
1000,0.0025088,398.5969,2,2,0.37,1,0.01,25,
1000,0.0026718,374.2795,2,2,0.37,1,0.01,25,
1000,0.0024816,402.9658,2,2,0.37,1,0.01,25,
1000,0.0023602,423.6929,2,2,0.37,1,0.01,25,
1000,0.0033599,297.6279,2,2,0.37,1,0.01,25,
1000,0.0034298,291.5622,2,2,0.37,1,0.01,25,
1000,0.0026422,378.4725,2,2,0.37,1,0.01,25,
1000,0.0024754,403.9751,2,2,0.37,1,0.01,25,
1000,0.0024624,406.1079,2,2,0.37,1,0.01,25,
1000,0.0022642,441.6571,2,2,0.37,1,0.01,25,
1000,0.0028782,347.4394,2,2,0.37,1,0.01,25,
1000,0.0030005,333.2778,2,2,0.37,1,0.01,25,
1000,0.002184,457.8754,2,2,0.37,1,0.01,25,
1000,0.0026833,372.6754,2,2,0.37,1,0.01,25,
1000,0.0023891,418.5677,2,2,0.37,1,0.01,25,
1000,0.0022819,438.2313,2,2,0.37,1,0.01,25,
1000,0.0024811,403.0471,2,2,0.37,1,0.01,25,
1000,0.0025364,394.2596,2,2,0.37,1,0.01,25,
1000,0.0022543,443.5967,2,2,0.37,1,0.01,25,
1000,0.0022806,438.4811,2,2,0.37,1,0.01,25,
1000,0.0023133,432.2829,2,2,0.37,1,0.01,25,
1000,0.0022623,442.028,2,2,0.37,1,0.01,25,
1000,0.0025667,389.6053,2,2,0.37,1,0.01,25,
1000,0.0036822,271.5768,2,2,0.37,1,0.01,25,
1000,0.0031667,315.7862,2,2,0.37,1,0.01,25,
1000,0.002396,417.3622,2,2,0.37,1,0.01,25,
1000,0.0028003,357.1046,2,2,0.37,1,0.01,25,
1000,0.00246,406.5041,2,2,0.37,1,0.01,25,
1000,0.002458,406.8348,2,2,0.37,1,0.01,25,
1000,0.0030169,331.4661,2,2,0.37,1,0.01,25,
1000,0.0027184,367.8635,2,2,0.37,1,0.01,25,
1000,0.0024166,413.8045,2,2,0.37,1,0.01,25,
1000,0.002377,420.6984,2,2,0.37,1,0.01,25,
1000,0.0028925,345.7217,2,2,0.37,1,0.01,25,
1000,0.0023528,425.0255,2,2,0.37,1,0.01,25,
1000,0.0023163,431.723,2,2,0.37,1,0.01,25,
1000,0.0035124,284.7056,2,2,0.37,1,0.01,25,
1000,0.0026162,382.2338,2,2,0.37,1,0.01,25,
1000,0.0024144,414.1816,2,2,0.37,1,0.01,25,
1000,0.0025857,386.7425,2,2,0.37,1,0.01,25,
1000,0.0026162,382.2338,2,2,0.37,1,0.01,25,
1000,0.0029742,336.2249,2,2,0.37,1,0.01,25,
1000,0.0029464,339.3972,2,2,0.37,1,0.01,25,
1000,0.002896,345.3039,2,2,0.37,1,0.01,25,
1000,0.0024957,400.6892,2,2,0.37,1,0.01,25,
1000,0.0022745,439.6571,2,2,0.37,1,0.01,25,
1000,0.0027575,362.6473,2,2,0.37,1,0.01,25,
1000,0.0024768,403.7468,2,2,0.37,1,0.01,25,
1000,0.0034607,288.9589,2,2,0.37,1,0.01,25,
1000,0.0030466,328.2348,2,2,0.37,1,0.01,25,
1000,0.0023149,431.9841,2,2,0.37,1,0.01,25,
1000,0.0029456,339.4894,2,2,0.37,1,0.01,25,
1000,0.0026593,376.0388,2,2,0.37,1,0.01,25,
1000,0.002437,410.3406,2,2,0.37,1,0.01,25,
1000,0.0024567,407.0501,2,2,0.37,1,0.01,25,
1000,0.0025991,384.7486,2,2,0.37,1,0.01,25,
1000,0.0023425,426.8943,2,2,0.37,1,0.01,25,
1000,0.0022557,443.3214,2,2,0.37,1,0.01,25,
1000,0.002187,457.2474,2,2,0.37,1,0.01,25,
1000,0.0024006,416.5626,2,2,0.37,1,0.01,25,
1000,0.0024118,414.6281,2,2,0.37,1,0.01,25,
1000,0.0032337,309.2433,2,2,0.37,1,0.01,25,
1000,0.0030774,324.9496,2,2,0.37,1,0.01,25,
1000,0.0024271,412.0143,2,2,0.37,1,0.01,25,
1000,0.003354,298.1515,2,2,0.37,1,0.01,25,
1000,0.0024182,413.5307,2,2,0.37,1,0.01,25,
1000,0.0029235,342.0558,2,2,0.37,1,0.01,25,
1000,0.0030571,327.1074,2,2,0.37,1,0.01,25,
1000,0.0024191,413.3769,2,2,0.37,1,0.01,25,
1000,0.0023649,422.8509,2,2,0.37,1,0.01,25,
1000,0.0022947,435.7868,2,2,0.37,1,0.01,25,
1000,0.0023413,427.1131,2,2,0.37,1,0.01,25,
1000,0.0026074,383.5238,2,2,0.37,1,0.01,25,
1000,0.0040845,244.828,2,2,0.37,1,0.01,25,
1000,0.003194,313.087,2,2,0.37,1,0.01,25,
1000,0.0023293,429.3135,2,2,0.37,1,0.01,25,
1000,0.0028343,352.8208,2,2,0.37,1,0.01,25,
1000,0.0025633,390.1221,2,2,0.37,1,0.01,25,
1000,0.0025274,395.6635,2,2,0.37,1,0.01,25,
1000,0.0026455,378.0004,2,2,0.37,1,0.01,25,
1000,0.0027067,369.4536,2,2,0.37,1,0.01,25,
1000,0.0026632,375.4881,2,2,0.37,1,0.01,25,
1000,0.0024899,401.6226,2,2,0.37,1,0.01,25,
1000,0.0026521,377.0597,2,2,0.37,1,0.01,25,
1000,0.0025858,386.7275,2,2,0.37,1,0.01,25,
1000,0.0034551,289.4272,2,2,0.37,1,0.01,25,
1000,0.0032728,305.5488,2,2,0.37,1,0.01,25,
1000,0.0024034,416.0772,2,2,0.37,1,0.01,25,
1000,0.0028977,345.1013,2,2,0.37,1,0.01,25,
1000,0.0024617,406.2233,2,2,0.37,1,0.01,25,
1000,0.002417,413.736,2,2,0.37,1,0.01,25,
1000,0.0027173,368.0124,2,2,0.37,1,0.01,25,
1000,0.0026599,375.954,2,2,0.37,1,0.01,25,
1000,0.0024628,406.0419,2,2,0.37,1,0.01,25,
1000,0.002498,400.3203,2,2,0.37,1,0.01,25,
1000,0.0023623,423.3163,2,2,0.37,1,0.01,25,
1000,0.0024614,406.2728,2,2,0.37,1,0.01,25,
1000,0.0023553,424.5744,2,2,0.37,1,0.01,25,
1000,0.0028903,345.9848,2,2,0.37,1,0.01,25,
1000,0.0030167,331.488,2,2,0.37,1,0.01,25,
1000,0.0024924,401.2197,2,2,0.37,1,0.01,25,
1000,0.0027281,366.5555,2,2,0.37,1,0.01,25,
1000,0.0025081,398.7082,2,2,0.37,1,0.01,25,
1000,0.0024553,407.2822,2,2,0.37,1,0.01,25,
1000,0.0026984,370.59,2,2,0.37,1,0.01,25,
1000,0.0026176,382.0294,2,2,0.37,1,0.01,25,
1000,0.002331,429.0004,2,2,0.37,1,0.01,25,
1000,0.0021594,463.0916,2,2,0.37,1,0.01,25,
1000,0.0022593,442.615,2,2,0.37,1,0.01,25,
1000,0.0022711,440.3153,2,2,0.37,1,0.01,25,
1000,0.0023692,422.0834,2,2,0.37,1,0.01,25,
1000,0.0033437,299.0699,2,2,0.37,1,0.01,25,
1000,0.0032525,307.4558,2,2,0.37,1,0.01,25,
1000,0.0023941,417.6935,2,2,0.37,1,0.01,25,
1000,0.0025005,399.92,2,2,0.37,1,0.01,25,
1000,0.0024713,404.6453,2,2,0.37,1,0.01,25,
1000,0.0023021,434.386,2,2,0.37,1,0.01,25,
1000,0.0028107,355.7832,2,2,0.37,1,0.01,25,
1000,0.0025807,387.4918,2,2,0.37,1,0.01,25,
1000,0.002553,391.696,2,2,0.37,1,0.01,25,
1000,0.002531,395.1008,2,2,0.37,1,0.01,25,
1000,0.002511,398.2477,2,2,0.37,1,0.01,25,
1000,0.0023793,420.2917,2,2,0.37,1,0.01,25,
1000,0.0029396,340.1823,2,2,0.37,1,0.01,25,
1000,0.0037667,265.4844,2,2,0.37,1,0.01,25,
1000,0.0023134,432.2642,2,2,0.37,1,0.01,25,
1000,0.0023802,420.1328,2,2,0.37,1,0.01,25,
1000,0.002738,365.2301,2,2,0.37,1,0.01,25,
1000,0.0022578,442.909,2,2,0.37,1,0.01,25,
1000,0.0023017,434.4615,2,2,0.37,1,0.01,25,
1000,0.0030376,329.2073,2,2,0.37,1,0.01,25,
1000,0.0026199,381.6939,2,2,0.37,1,0.01,25,
1000,0.0023226,430.552,2,2,0.37,1,0.01,25,
1000,0.002189,456.8296,2,2,0.37,1,0.01,25,
1000,0.0022211,450.2274,2,2,0.37,1,0.01,25,
1000,0.0023657,422.7079,2,2,0.37,1,0.01,25,
1000,0.0022567,443.1249,2,2,0.37,1,0.01,25,
1000,0.0034093,293.3153,2,2,0.37,1,0.01,25,
1000,0.0024902,401.5742,2,2,0.37,1,0.01,25,
1000,0.0022231,449.8223,2,2,0.37,1,0.01,25,
1000,0.0026112,382.9657,2,2,0.37,1,0.01,25,
1000,0.0027297,366.3406,2,2,0.37,1,0.01,25,
1000,0.0029899,334.4594,2,2,0.37,1,0.01,25,
1000,0.0030642,326.3495,2,2,0.37,1,0.01,25,
1000,0.0028016,356.9389,2,2,0.37,1,0.01,25,
1000,0.0023498,425.5681,2,2,0.37,1,0.01,25,
1000,0.0023358,428.1188,2,2,0.37,1,0.01,25,
1000,0.0023284,429.4795,2,2,0.37,1,0.01,25,
1000,0.0022687,440.7811,2,2,0.37,1,0.01,25,
1000,0.0025167,397.3457,2,2,0.37,1,0.01,25,
1000,0.0036222,276.0753,2,2,0.37,1,0.01,25,
1000,0.0022426,445.911,2,2,0.37,1,0.01,25,
1000,0.0022888,436.9102,2,2,0.37,1,0.01,25,
1000,0.0031553,316.9271,2,2,0.37,1,0.01,25,
1000,0.0022955,435.6349,2,2,0.37,1,0.01,25,
1000,0.0024987,400.2081,2,2,0.37,1,0.01,25,
1000,0.0023365,427.9906,2,2,0.37,1,0.01,25,
1000,0.0024127,414.4734,2,2,0.37,1,0.01,25,
1000,0.0025433,393.19,2,2,0.37,1,0.01,25,
1000,0.0024587,406.719,2,2,0.37,1,0.01,25,
1000,0.0023564,424.3762,2,2,0.37,1,0.01,25,
1000,0.0025781,387.8826,2,2,0.37,1,0.01,25,
1000,0.0030271,330.3492,2,2,0.37,1,0.01,25,
1000,0.0038339,260.831,2,2,0.37,1,0.01,25,
1000,0.0023057,433.7078,2,2,0.37,1,0.01,25,
1000,0.0029099,343.6544,2,2,0.37,1,0.01,25,
1000,0.0023964,417.2926,2,2,0.37,1,0.01,25,
1000,0.0023953,417.4843,2,2,0.37,1,0.01,25,
1000,0.0027152,368.297,2,2,0.37,1,0.01,25,
1000,0.0025068,398.9149,2,2,0.37,1,0.01,25,
1000,0.0022783,438.9238,2,2,0.37,1,0.01,25,
1000,0.0023059,433.6702,2,2,0.37,1,0.01,25,
1000,0.0021613,462.6845,2,2,0.37,1,0.01,25,
1000,0.0023791,420.327,2,2,0.37,1,0.01,25,
1000,0.0033412,299.2937,2,2,0.37,1,0.01,25,
1000,0.003238,308.8326,2,2,0.37,1,0.01,25,
1000,0.0029044,344.3052,2,2,0.37,1,0.01,25,
1000,0.0021615,462.6417,2,2,0.37,1,0.01,25,
1000,0.0024996,400.064,2,2,0.37,1,0.01,25,
1000,0.0022585,442.7717,2,2,0.37,1,0.01,25,
1000,0.0027299,366.3138,2,2,0.37,1,0.01,25,
1000,0.0026843,372.5366,2,2,0.37,1,0.01,25,
1000,0.0026999,370.3841,2,2,0.37,1,0.01,25,
1000,0.0022687,440.7811,2,2,0.37,1,0.01,25,
1000,0.0026989,370.5213,2,2,0.37,1,0.01,25,
1000,0.0023697,421.9944,2,2,0.37,1,0.01,25,
1000,0.0022576,442.9483,2,2,0.37,1,0.01,25,
1000,0.0022894,436.7957,2,2,0.37,1,0.01,25,
1000,0.0030612,326.6693,2,2,0.37,1,0.01,25,
1000,0.0031299,319.499,2,2,0.37,1,0.01,25,
1000,0.0029283,341.4951,2,2,0.37,1,0.01,25,
1000,0.002775,360.3604,2,2,0.37,1,0.01,25,
1000,0.0025423,393.3446,2,2,0.37,1,0.01,25,
1000,0.0024936,401.0266,2,2,0.37,1,0.01,25,
1000,0.0033771,296.1121,2,2,0.37,1,0.01,25,
1000,0.0025936,385.5645,2,2,0.37,1,0.01,25,
1000,0.0026679,374.8267,2,2,0.37,1,0.01,25,
1000,0.0022307,448.2898,2,2,0.37,1,0.01,25,
1000,0.0022801,438.5772,2,2,0.37,1,0.01,25,
1000,0.0021934,455.9132,2,2,0.37,1,0.01,25,
1000,0.0029953,333.8564,2,2,0.37,1,0.01,25,
1000,0.0039187,255.1867,2,2,0.37,1,0.01,25,
1000,0.0023456,426.3302,2,2,0.37,1,0.01,25,
1000,0.0027763,360.1916,2,2,0.37,1,0.01,25,
1000,0.0023054,433.7642,2,2,0.37,1,0.01,25,
1000,0.0024361,410.4922,2,2,0.37,1,0.01,25,
1000,0.0026226,381.301,2,2,0.37,1,0.01,25,
1000,0.002622,381.3883,2,2,0.37,1,0.01,25,
1000,0.0032928,303.6929,2,2,0.37,1,0.01,25,
1000,0.002369,422.119,2,2,0.37,1,0.01,25,
1000,0.0023413,427.1131,2,2,0.37,1,0.01,25,
1000,0.0025033,399.4727,2,2,0.37,1,0.01,25,
1000,0.0022411,446.2095,2,2,0.37,1,0.01,25,
1000,0.0031108,321.4607,2,2,0.37,1,0.01,25,
1000,0.0030479,328.0948,2,2,0.37,1,0.01,25,
1000,0.0023224,430.5891,2,2,0.37,1,0.01,25,
1000,0.0026723,374.2095,2,2,0.37,1,0.01,25,
1000,0.0024549,407.3486,2,2,0.37,1,0.01,25,
1000,0.0022808,438.4427,2,2,0.37,1,0.01,25,
1000,0.0029595,337.8949,2,2,0.37,1,0.01,25,
1000,0.0029407,340.0551,2,2,0.37,1,0.01,25,
1000,0.0024339,410.8632,2,2,0.37,1,0.01,25,
1000,0.0024286,411.7599,2,2,0.37,1,0.01,25,
1000,0.0024348,410.7114,2,2,0.37,1,0.01,25,
1000,0.0029446,339.6047,2,2,0.37,1,0.01,25,
1000,0.0035432,282.2307,2,2,0.37,1,0.01,25,
1000,0.0036584,273.3435,2,2,0.37,1,0.01,25,
1000,0.0023913,418.1826,2,2,0.37,1,0.01,25,
1000,0.0025674,389.4991,2,2,0.37,1,0.01,25,
1000,0.0024011,416.4758,2,2,0.37,1,0.01,25,
1000,0.0024099,414.955,2,2,0.37,1,0.01,25,
1000,0.0036544,273.6427,2,2,0.37,1,0.01,25,
1000,0.0027939,357.9226,2,2,0.37,1,0.01,25,
1000,0.002633,379.7949,2,2,0.37,1,0.01,25,
1000,0.0024995,400.08,2,2,0.37,1,0.01,25,
1000,0.0024553,407.2822,2,2,0.37,1,0.01,25,
1000,0.0023682,422.2616,2,2,0.37,1,0.01,25,
1000,0.002548,392.4647,2,2,0.37,1,0.01,25,
1000,0.0036056,277.3463,2,2,0.37,1,0.01,25,
1000,0.0024051,415.7831,2,2,0.37,1,0.01,25,
1000,0.0024529,407.6807,2,2,0.37,1,0.01,25,
1000,0.0030576,327.0539,2,2,0.37,1,0.01,25,
1000,0.0023954,417.4668,2,2,0.37,1,0.01,25,
1000,0.0027633,361.8862,2,2,0.37,1,0.01,25,
1000,0.0026413,378.6014,2,2,0.37,1,0.01,25,
1000,0.002293,436.1099,2,2,0.37,1,0.01,25,
1000,0.0023463,426.2029,2,2,0.37,1,0.01,25,
1000,0.002148,465.5493,2,2,0.37,1,0.01,25,
1000,0.0021776,459.2212,2,2,0.37,1,0.01,25,
1000,0.00283,353.3569,2,2,0.37,1,0.01,25,
1000,0.0028443,351.5804,2,2,0.37,1,0.01,25,
1000,0.0036186,276.35,2,2,0.37,1,0.01,25,
1000,0.0022812,438.3658,2,2,0.37,1,0.01,25,
1000,0.0021802,458.6735,2,2,0.37,1,0.01,25,
1000,0.0030027,333.0336,2,2,0.37,1,0.01,25,
1000,0.0022947,435.7868,2,2,0.37,1,0.01,25,
1000,0.0027113,368.8268,2,2,0.37,1,0.01,25,
1000,0.0027677,361.3108,2,2,0.37,1,0.01,25,
1000,0.0024113,414.7141,2,2,0.37,1,0.01,25,
1000,0.0022966,435.4263,2,2,0.37,1,0.01,25,
1000,0.0024241,412.5242,2,2,0.37,1,0.01,25,
1000,0.0024162,413.873,2,2,0.37,1,0.01,25,
1000,0.0023933,417.8331,2,2,0.37,1,0.01,25,
1000,0.0035167,284.3575,2,2,0.37,1,0.01,25,
1000,0.0032403,308.6134,2,2,0.37,1,0.01,25,
1000,0.0024008,416.5278,2,2,0.37,1,0.01,25,
1000,0.0027828,359.3503,2,2,0.37,1,0.01,25,
1000,0.0024108,414.8001,2,2,0.37,1,0.01,25,
1000,0.0026809,373.0091,2,2,0.37,1,0.01,25,
1000,0.0027064,369.4945,2,2,0.37,1,0.01,25,
1000,0.0025536,391.604,2,2,0.37,1,0.01,25,
1000,0.0024386,410.0714,2,2,0.37,1,0.01,25,
1000,0.0022575,442.9679,2,2,0.37,1,0.01,25,
1000,0.0022023,454.0708,2,2,0.37,1,0.01,25,
1000,0.0022516,444.1286,2,2,0.37,1,0.01,25,
1000,0.0024068,415.4895,2,2,0.37,1,0.01,25,
1000,0.0029793,335.6493,2,2,0.37,1,0.01,25,
1000,0.0030477,328.1163,2,2,0.37,1,0.01,25,
1000,0.0022924,436.2241,2,2,0.37,1,0.01,25,
1000,0.0027511,363.491,2,2,0.37,1,0.01,25,
1000,0.0022821,438.1929,2,2,0.37,1,0.01,25,
1000,0.0023639,423.0298,2,2,0.37,1,0.01,25,
1000,0.0027224,367.3229,2,2,0.37,1,0.01,25,
1000,0.0027503,363.5967,2,2,0.37,1,0.01,25,
1000,0.0025477,392.5109,2,2,0.37,1,0.01,25,
1000,0.0026482,377.615,2,2,0.37,1,0.01,25,
1000,0.0025271,395.7105,2,2,0.37,1,0.01,25,
1000,0.0025899,386.1153,2,2,0.37,1,0.01,25,
1000,0.0025701,389.0899,2,2,0.37,1,0.01,25,
1000,0.0036137,276.7247,2,2,0.37,1,0.01,25,
1000,0.0024858,402.285,2,2,0.37,1,0.01,25,
1000,0.002334,428.449,2,2,0.37,1,0.01,25,
1000,0.0030351,329.4785,2,2,0.37,1,0.01,25,
1000,0.0024944,400.898,2,2,0.37,1,0.01,25,
1000,0.0027774,360.049,2,2,0.37,1,0.01,25,
1000,0.0024585,406.7521,2,2,0.37,1,0.01,25,
1000,0.0026401,378.7735,2,2,0.37,1,0.01,25,
1000,0.0022774,439.0972,2,2,0.37,1,0.01,25,
1000,0.0023075,433.3694,2,2,0.37,1,0.01,25,
1000,0.0022809,438.4234,2,2,0.37,1,0.01,25,
1000,0.0023594,423.8365,2,2,0.37,1,0.01,25,
1000,0.0025024,399.6164,2,2,0.37,1,0.01,25,
1000,0.0035247,283.7121,2,2,0.37,1,0.01,25,
1000,0.0029602,337.815,2,2,0.37,1,0.01,25,
1000,0.0024273,411.9804,2,2,0.37,1,0.01,25,
1000,0.0023799,420.1857,2,2,0.37,1,0.01,25,
1000,0.0024793,403.3397,2,2,0.37,1,0.01,25,
1000,0.0027604,362.2663,2,2,0.37,1,0.01,25,
1000,0.0025611,390.4572,2,2,0.37,1,0.01,25,
1000,0.002573,388.6514,2,2,0.37,1,0.01,25,
1000,0.002468,405.1864,2,2,0.37,1,0.01,25,
1000,0.0022062,453.2681,2,2,0.37,1,0.01,25,
1000,0.0022402,446.3887,2,2,0.37,1,0.01,25,
1000,0.0023213,430.7931,2,2,0.37,1,0.01,25,
1000,0.0031025,322.3207,2,2,0.37,1,0.01,25,
1000,0.0036588,273.3137,2,2,0.37,1,0.01,25,
1000,0.0023218,430.7003,2,2,0.37,1,0.01,25,
